198.65 ,0.000573 
198.85 ,0.011644 
199.05 ,0.006470 
199.25 ,0.007944 
199.45 ,-0.006215 
199.66 ,-0.000373 
199.86 ,0.007026 
200.06 ,0.006525 
200.26 ,0.011032 
200.46 ,0.010893 
200.67 ,0.015649 
200.87 ,0.007249 
201.07 ,-0.001597 
201.27 ,0.010392 
201.47 ,0.015927 
201.67 ,0.005023 
201.88 ,0.013535 
202.08 ,0.008584 
202.28 ,0.002659 
202.48 ,0.011505 
202.68 ,0.022715 
202.89 ,0.006414 
203.09 ,-0.001931 
203.29 ,0.010086 
203.49 ,-0.009525 
203.69 ,0.009390 
203.90 ,0.000934 
204.10 ,0.005941 
204.30 ,0.015065 
204.50 ,0.011644 
204.71 ,0.002408 
204.91 ,0.002603 
205.11 ,0.003827 
205.31 ,0.011032 
205.51 ,0.010559 
205.72 ,0.004662 
205.92 ,0.012228 
206.12 ,0.011560 
206.32 ,0.011143 
206.53 ,0.006052 
206.73 ,0.011866 
206.93 ,0.003688 
207.13 ,0.011922 
207.34 ,0.010253 
207.54 ,-0.005464 
207.74 ,-0.009998 
207.94 ,0.006609 
208.14 ,0.006998 
208.35 ,0.004495 
208.55 ,0.008250 
208.75 ,0.004968 
208.95 ,0.022353 
209.16 ,0.012200 
209.36 ,0.001796 
209.56 ,0.014036 
209.77 ,0.008139 
209.97 ,0.014509 
210.17 ,0.009752 
210.37 ,0.014314 
210.58 ,0.012450 
210.78 ,0.007332 
210.98 ,0.009363 
211.18 ,0.001129 
211.39 ,0.019182 
211.59 ,0.004745 
211.79 ,0.014008 
211.99 ,0.003020 
212.20 ,0.015538 
212.40 ,-0.000818 
212.60 ,0.004189 
212.81 ,0.008834 
213.01 ,0.015705 
213.21 ,0.005190 
213.41 ,0.004328 
213.62 ,0.013869 
213.82 ,0.007610 
214.02 ,0.017179 
214.23 ,0.003160 
214.43 ,0.004133 
214.63 ,0.001324 
214.84 ,-0.003294 
215.04 ,0.004689 
215.24 ,0.017986 
215.44 ,0.016178 
215.65 ,0.021880 
215.85 ,0.023132 
216.05 ,0.012033 
216.26 ,-0.006521 
216.46 ,0.009975 
216.66 ,-0.003350 
216.87 ,-0.003628 
217.07 ,0.020434 
217.27 ,-0.003822 
217.48 ,0.014119 
217.68 ,0.006748 
217.88 ,0.010058 
218.09 ,0.010364 
218.29 ,0.013646 
218.49 ,0.005385 
218.70 ,0.002158 
218.90 ,0.011393 
219.10 ,0.027722 
219.31 ,0.001574 
219.51 ,0.003243 
219.71 ,0.012979 
219.92 ,0.010475 
220.12 ,0.001018 
220.32 ,0.021268 
220.53 ,0.007415 
220.73 ,0.019738 
220.93 ,0.002214 
221.14 ,0.012784 
221.34 ,0.017596 
221.54 ,-0.010721 
221.75 ,0.013257 
221.95 ,0.007944 
222.16 ,0.016233 
222.36 ,0.004606 
222.56 ,0.007388 
222.77 ,0.005274 
222.97 ,-0.000930 
223.17 ,0.006498 
223.38 ,0.013507 
223.58 ,0.001073 
223.78 ,0.007026 
223.99 ,0.005802 
224.19 ,0.009196 
224.40 ,0.005274 
224.60 ,0.007749 
224.80 ,-0.001236 
225.01 ,0.003799 
225.21 ,-0.008746 
225.42 ,0.011950 
225.62 ,0.002548 
225.82 ,0.013591 
226.03 ,0.012172 
226.23 ,0.008973 
226.44 ,0.008584 
226.64 ,0.015983 
226.84 ,0.000517 
227.05 ,0.015594 
227.25 ,0.004689 
227.46 ,0.007415 
227.66 ,0.002714 
227.86 ,-0.001096 
228.07 ,0.012144 
228.27 ,0.018125 
228.48 ,0.006164 
228.68 ,-0.001152 
228.88 ,0.003911 
229.09 ,0.007944 
229.29 ,0.005858 
229.50 ,0.006609 
229.70 ,0.010614 
