198.65 ,0.000494 
198.85 ,0.008341 
199.05 ,0.003638 
199.25 ,0.006282 
199.45 ,-0.003652 
199.66 ,-0.001259 
199.86 ,0.008341 
200.06 ,0.004083 
200.26 ,0.013933 
200.46 ,0.012653 
200.67 ,0.014462 
200.87 ,0.006059 
201.07 ,-0.000619 
201.27 ,0.009092 
201.47 ,0.016076 
201.67 ,0.004306 
201.88 ,0.012598 
202.08 ,0.011234 
202.28 ,0.003443 
202.48 ,0.008897 
202.68 ,0.022003 
202.89 ,0.003416 
203.09 ,-0.000870 
203.29 ,0.013043 
203.49 ,-0.009189 
203.69 ,0.007979 
203.90 ,0.005419 
204.10 ,0.007784 
204.30 ,0.016410 
204.50 ,0.009203 
204.71 ,0.005196 
204.91 ,0.002136 
205.11 ,0.005280 
205.31 ,0.012598 
205.51 ,0.009064 
205.72 ,0.002136 
205.92 ,0.015436 
206.12 ,0.012765 
206.32 ,0.009092 
206.53 ,0.006059 
206.73 ,0.012069 
206.93 ,0.003916 
207.13 ,0.013321 
207.34 ,0.008814 
207.54 ,-0.006908 
207.74 ,-0.009022 
207.94 ,0.005920 
208.14 ,0.006142 
208.35 ,0.002553 
208.55 ,0.006727 
208.75 ,0.006560 
208.95 ,0.018358 
209.16 ,0.014073 
209.36 ,0.000188 
209.56 ,0.013878 
209.77 ,0.012570 
209.97 ,0.012848 
210.17 ,0.004807 
210.37 ,0.013516 
210.58 ,0.010734 
210.78 ,0.006337 
210.98 ,0.004306 
211.18 ,0.000911 
211.39 ,0.016132 
211.59 ,0.004974 
211.79 ,0.014768 
211.99 ,0.003249 
212.20 ,0.015853 
212.40 ,0.000494 
212.60 ,0.002748 
212.81 ,0.010233 
213.01 ,0.013822 
213.21 ,0.005447 
213.41 ,0.003137 
213.62 ,0.013293 
213.82 ,0.009676 
214.02 ,0.015102 
214.23 ,0.002275 
214.43 ,0.006254 
214.63 ,0.000438 
214.84 ,-0.004125 
215.04 ,0.003137 
215.24 ,0.017857 
215.44 ,0.014434 
215.65 ,0.021697 
215.85 ,0.024006 
216.05 ,0.010845 
216.26 ,-0.004348 
216.46 ,0.007561 
216.66 ,-0.005711 
216.87 ,-0.007297 
217.07 ,0.020278 
217.27 ,-0.005711 
217.48 ,0.013126 
217.68 ,0.005002 
217.88 ,0.009732 
218.09 ,0.010316 
218.29 ,0.013961 
218.49 ,0.002692 
218.70 ,0.000911 
218.90 ,0.010956 
219.10 ,0.027123 
219.31 ,0.002664 
219.51 ,0.003332 
219.71 ,0.012514 
219.92 ,0.010149 
220.12 ,-0.002289 
220.32 ,0.023728 
220.53 ,0.008285 
220.73 ,0.020250 
220.93 ,0.000689 
221.14 ,0.012125 
221.34 ,0.018497 
221.54 ,-0.014114 
221.75 ,0.012125 
221.95 ,0.006254 
222.16 ,0.014740 
222.36 ,0.003666 
222.56 ,0.009259 
222.77 ,0.004306 
222.97 ,-0.003040 
223.17 ,0.008841 
223.38 ,0.013182 
223.58 ,-0.000675 
223.78 ,0.007617 
223.99 ,0.005558 
224.19 ,0.008535 
224.40 ,0.003165 
224.60 ,0.008758 
224.80 ,-0.001537 
225.01 ,0.003388 
225.21 ,-0.009189 
225.42 ,0.013989 
225.62 ,-0.000063 
225.82 ,0.016299 
226.03 ,0.011513 
226.23 ,0.008174 
226.44 ,0.008758 
226.64 ,0.012626 
226.84 ,0.000550 
227.05 ,0.016104 
227.25 ,0.006838 
227.46 ,0.005224 
227.66 ,0.002358 
227.86 ,-0.000925 
228.07 ,0.012765 
228.27 ,0.018441 
228.48 ,0.007033 
228.68 ,-0.003541 
228.88 ,0.003471 
229.09 ,0.008452 
229.29 ,0.003805 
229.50 ,0.008452 
229.70 ,0.009203 
229.91 ,-0.000174 
230.11 ,0.003443 
230.31 ,0.018107 
230.52 ,0.012598 
230.72 ,0.006476 
230.93 ,0.010539 
231.13 ,0.001857 
231.34 ,0.007311 
231.54 ,0.009148 
231.74 ,0.012069 
231.95 ,0.009593 
232.15 ,0.016187 
232.36 ,-0.001732 
232.56 ,0.018858 
232.77 ,0.007840 
232.97 ,0.003610 
233.18 ,0.012153 
233.38 ,0.015547 
233.59 ,0.018469 
233.79 ,-0.001148 
233.99 ,-0.001676 
234.20 ,0.007923 
234.40 ,0.015492 
234.61 ,0.008452 
234.81 ,0.002859 
235.02 ,0.001774 
235.22 ,0.002998 
235.43 ,0.007506 
235.63 ,0.005725 
235.84 ,0.003471 
236.04 ,0.001969 
236.25 ,-0.006574 
236.45 ,-0.001621 
236.66 ,0.009008 
236.86 ,0.005363 
237.07 ,0.006977 
237.27 ,0.009120 
237.47 ,0.009648 
237.68 ,0.003304 
237.88 ,0.009148 
238.09 ,0.014629 
238.29 ,-0.002010 
238.50 ,0.006866 
238.70 ,0.002970 
238.91 ,0.008062 
239.11 ,0.007450 
239.32 ,0.017718 
239.52 ,0.009509 
239.73 ,0.008758 
239.93 ,-0.005711 
240.14 ,0.026427 
240.35 ,0.013321 
240.55 ,0.015186 
240.76 ,0.007728 
240.96 ,0.018692 
241.17 ,-0.006796 
241.37 ,0.006170 
241.58 ,0.001969 
241.78 ,0.006421 
241.99 ,0.000967 
242.19 ,0.007450 
242.40 ,0.012765 
242.60 ,0.006142 
242.81 ,0.008758 
243.01 ,0.007895 
243.22 ,0.010650 
243.42 ,0.012793 
243.63 ,0.000049 
243.83 ,0.009954 
244.04 ,0.028208 
244.25 ,0.006476 
244.45 ,0.008341 
244.66 ,-0.015199 
244.86 ,0.019248 
245.07 ,0.000856 
245.27 ,0.014629 
245.48 ,0.005864 
245.68 ,-0.001370 
245.89 ,-0.004376 
246.09 ,0.003861 
246.30 ,0.005057 
246.51 ,0.012264 
246.71 ,0.008313 
246.92 ,0.008201 
247.12 ,0.005836 
247.33 ,0.012487 
247.53 ,0.009648 
247.74 ,-0.006963 
247.95 ,0.013405 
248.15 ,0.012347 
248.36 ,0.001996 
248.56 ,0.012653 
248.77 ,0.009342 
248.97 ,-0.006880 
249.18 ,0.011401 
249.39 ,0.012514 
249.59 ,0.007200 
249.80 ,-0.005461 
250.00 ,0.018191 
250.21 ,0.008090 
250.42 ,0.011513 
250.62 ,-0.004737 
250.83 ,0.011652 
251.03 ,-0.000703 
251.24 ,0.003638 
251.45 ,0.006087 
251.65 ,0.002748 
251.86 ,0.012876 
252.06 ,0.006003 
252.27 ,0.020278 
252.48 ,0.007088 
252.68 ,0.018608 
