198.65 ,-0.000104 
198.85 ,0.010297 
199.05 ,0.006654 
199.25 ,0.007627 
199.45 ,-0.003497 
199.66 ,-0.002579 
199.86 ,0.012438 
200.06 ,0.003511 
200.26 ,0.010491 
200.46 ,0.013384 
200.67 ,0.013662 
200.87 ,0.006765 
201.07 ,0.001815 
201.27 ,0.011103 
201.47 ,0.017194 
201.67 ,0.003706 
201.88 ,0.011576 
202.08 ,0.009379 
202.28 ,0.005041 
202.48 ,0.009963 
202.68 ,0.022617 
202.89 ,0.003789 
203.09 ,-0.000883 
203.29 ,0.011020 
203.49 ,-0.009838 
203.69 ,0.007404 
203.90 ,0.004818 
204.10 ,0.006681 
204.30 ,0.015163 
204.50 ,0.011854 
204.71 ,0.004262 
204.91 ,0.005402 
205.11 ,0.005847 
205.31 ,0.011242 
205.51 ,0.009407 
205.72 ,0.002760 
205.92 ,0.015219 
206.12 ,0.011159 
206.32 ,0.008990 
206.53 ,0.005291 
206.73 ,0.014107 
206.93 ,0.003539 
207.13 ,0.013161 
207.34 ,0.009685 
207.54 ,-0.004526 
207.74 ,-0.010199 
207.94 ,0.008155 
208.14 ,0.009518 
208.35 ,0.002705 
208.55 ,0.008628 
208.75 ,0.007210 
208.95 ,0.020503 
209.16 ,0.014413 
209.36 ,0.000952 
209.56 ,0.014691 
209.77 ,0.012911 
209.97 ,0.013467 
210.17 ,0.004596 
210.37 ,0.011826 
210.58 ,0.015108 
210.78 ,0.007988 
210.98 ,0.005764 
211.18 ,0.001119 
211.39 ,0.014051 
211.59 ,0.004985 
211.79 ,0.013940 
211.99 ,0.002705 
212.20 ,0.014607 
212.40 ,0.000118 
212.60 ,0.006820 
212.81 ,0.009407 
213.01 ,0.016804 
213.21 ,0.008239 
213.41 ,0.004512 
213.62 ,0.013384 
213.82 ,0.009546 
214.02 ,0.016971 
214.23 ,0.005708 
214.43 ,0.006375 
214.63 ,0.001676 
214.84 ,-0.003414 
215.04 ,0.003678 
215.24 ,0.018612 
