198.65 ,0.002026 
198.85 ,0.010530 
199.05 ,0.005472 
199.25 ,0.009029 
199.45 ,-0.003004 
199.66 ,0.000303 
199.86 ,0.011669 
200.06 ,0.004416 
200.26 ,0.010724 
200.46 ,0.014698 
200.67 ,0.015504 
200.87 ,0.007028 
201.07 ,0.002054 
201.27 ,0.009641 
201.47 ,0.017700 
201.67 ,0.002276 
201.88 ,0.012670 
202.08 ,0.011419 
202.28 ,0.003193 
202.48 ,0.012003 
202.68 ,0.025119 
202.89 ,0.006111 
203.09 ,-0.001003 
203.29 ,0.010863 
203.49 ,-0.007783 
203.69 ,0.009363 
203.90 ,0.004222 
204.10 ,0.008612 
204.30 ,0.016116 
204.50 ,0.010447 
204.71 ,0.006000 
204.91 ,0.002110 
205.11 ,0.005750 
205.31 ,0.011558 
205.51 ,0.010641 
205.72 ,0.003499 
205.92 ,0.014004 
206.12 ,0.011586 
206.32 ,0.011975 
206.53 ,0.006834 
206.73 ,0.014031 
206.93 ,0.004805 
207.13 ,0.012475 
207.34 ,0.011419 
207.54 ,-0.005783 
207.74 ,-0.005560 
207.94 ,0.007334 
208.14 ,0.008223 
208.35 ,0.005444 
208.55 ,0.004583 
208.75 ,0.004361 
208.95 ,0.020034 
209.16 ,0.015782 
209.36 ,0.000970 
209.56 ,0.014809 
209.77 ,0.012809 
209.97 ,0.015449 
210.17 ,0.006584 
210.37 ,0.014031 
210.58 ,0.013503 
210.78 ,0.006667 
210.98 ,0.008140 
211.18 ,0.000220 
211.39 ,0.016004 
211.59 ,0.003833 
211.79 ,0.013114 
211.99 ,0.003110 
212.20 ,0.016393 
212.40 ,-0.000002 
212.60 ,0.005778 
212.81 ,0.011780 
213.01 ,0.015115 
213.21 ,0.008585 
213.41 ,0.003027 
213.62 ,0.017005 
213.82 ,0.010641 
214.02 ,0.015282 
214.23 ,0.007556 
214.43 ,0.005028 
214.63 ,0.001220 
214.84 ,-0.001308 
215.04 ,0.004861 
215.24 ,0.016949 
215.44 ,0.014643 
215.65 ,0.024675 
215.85 ,0.025342 
216.05 ,0.012142 
216.26 ,-0.004560 
216.46 ,0.009724 
216.66 ,-0.002142 
216.87 ,-0.006088 
217.07 ,0.023035 
217.27 ,-0.001447 
217.48 ,0.014226 
217.68 ,0.006667 
217.88 ,0.012670 
218.09 ,0.010947 
218.29 ,0.015615 
218.49 ,0.004666 
218.70 ,0.003416 
218.90 ,0.015171 
219.10 ,0.028899 
219.31 ,0.004861 
219.51 ,0.006223 
219.71 ,0.015282 
219.92 ,0.011336 
220.12 ,0.002110 
220.32 ,0.024063 
220.53 ,0.007001 
220.73 ,0.019756 
220.93 ,0.004500 
221.14 ,0.005028 
221.34 ,0.019561 
221.54 ,-0.012202 
221.75 ,0.016143 
221.95 ,0.006612 
222.16 ,0.016282 
222.36 ,0.004833 
222.56 ,0.007001 
222.77 ,0.006195 
222.97 ,-0.001670 
223.17 ,0.010641 
223.38 ,0.017172 
223.58 ,-0.000169 
223.78 ,0.006834 
223.99 ,0.005583 
224.19 ,0.007640 
224.40 ,0.004305 
224.60 ,0.010085 
224.80 ,-0.000503 
225.01 ,0.003555 
225.21 ,-0.011229 
225.42 ,0.008001 
